drug_a,drug_b,cell_line,synergy
208908,5288382,SK-OV-3,11.85091464
208908,5288382,SW620,-5.016191488
208908,5288382,SW837,21.71429178
208908,5288382,T47D,-31.4758658
208908,5288382,UACC-62,14.61320663
208908,5288382,VCAP,21.86875611
208908,46930998,A2058,33.93536209
208908,46930998,A2058,49.61857403
208908,46930998,A2780,24.29032355
208908,46930998,A375,14.3278165
208908,46930998,A375,42.10690188
208908,46930998,A427,-25.85622145
208908,46930998,A427,21.32752391
208908,46930998,COLO-320-HSR,9.445959624
208908,46930998,COLO-320-HSR,-11.30121927
208908,46930998,EFM-192A,40.56906529
208908,46930998,EFM-192A,17.54075877
208908,46930998,ES-2,10.04316484
208908,46930998,ES-2,17.97898293
208908,46930998,HCT-116,25.58680005
208908,46930998,HCT-116,14.1588372
208908,46930998,HT-144,25.96216039
208908,46930998,HT-29,41.10955934
208908,46930998,HT-29,37.83603804
208908,46930998,LNCaP-Clone-FGC,-11.99120342
208908,46930998,LOVO,40.18501099
208908,46930998,LOVO,36.43921198
208908,46930998,MDA-MB-436,9.83709118
208908,46930998,MSTO-211H,71.62214021
208908,46930998,NCI-H1650,44.03919342
208908,46930998,NCI-H1650,39.0721142
208908,46930998,NCI-H2122,61.65647145
208908,46930998,NCI-H2122,41.482631
208908,46930998,NCI-H23,7.038488792
208908,46930998,NCI-H23,-16.97158937
208908,46930998,NCI-H520,-1.94430236
208908,46930998,OCUB-M,40.16375752
208908,46930998,OV-90,15.26117195
208908,46930998,OVCAR-3,29.12387547
208908,46930998,PA-1,33.84754879
208908,46930998,PA-1,29.04507481
208908,46930998,RKO,18.85244884
208908,46930998,RPMI-7951,11.43550593
208908,46930998,SK-MEL-30,26.69493458
208908,46930998,SK-MES-1,43.18513853
208908,46930998,SK-OV-3,51.8625158
208908,46930998,SW620,0.432577437
208908,46930998,SW620,-12.24179362
208908,46930998,SW837,68.73102155
208908,46930998,T47D,-3.248353707
208908,46930998,UACC-62,15.9820739
208908,46930998,VCAP,14.14941131
208908,24958200,A2058,17.42460493
208908,24958200,A2780,14.4488038
208908,24958200,A375,14.05899762
208908,24958200,A427,-10.0233806
208908,24958200,COLO-320-HSR,3.041560586
208908,24958200,EFM-192A,19.69971808
208908,24958200,ES-2,11.54880286
208908,24958200,HCT-116,21.52502558
208908,24958200,HT-144,17.518719
208908,24958200,HT-29,22.53550016
208908,24958200,LNCaP-Clone-FGC,-47.05010829
208908,24958200,LOVO,31.11158097
208908,24958200,MDA-MB-436,12.10969961
208908,24958200,MSTO-211H,20.78015013
208908,24958200,NCI-H1650,2.586550209
208908,24958200,NCI-H2122,16.53583842
208908,24958200,NCI-H23,-2.082029032
208908,24958200,NCI-H520,2.090692128
208908,24958200,OCUB-M,17.85792876
208908,24958200,OV-90,-6.29153714
208908,24958200,OVCAR-3,24.49446047
208908,24958200,PA-1,24.53779788
208908,24958200,RKO,14.14802577
208908,24958200,RPMI-7951,11.36626405
208908,24958200,SK-MEL-30,22.90802463
208908,24958200,SK-MES-1,10.60413181
208908,24958200,SK-OV-3,5.534789434
208908,24958200,SW620,12.63689962
208908,24958200,SW837,34.01555838
208908,24958200,T47D,-6.963796075
208908,24958200,UACC-62,9.691622975
208908,24958200,VCAP,25.01638538
208908,24748204,A2058,-0.59418006
208908,24748204,A2780,6.94771693
208908,24748204,A375,21.56699435
208908,24748204,A427,-16.34034937
208908,24748204,COLO-320-HSR,5.406108672
208908,24748204,EFM-192A,9.320467674
208908,24748204,ES-2,14.50360694
208908,24748204,HCT-116,10.56096204
208908,24748204,HT-144,10.99248003
208908,24748204,HT-29,12.73456463
208908,24748204,LNCaP-Clone-FGC,-33.05688896
208908,24748204,LOVO,28.43135492
208908,24748204,MDA-MB-436,4.865666355
208908,24748204,MSTO-211H,36.97077261
208908,24748204,NCI-H1650,8.647660296
208908,24748204,NCI-H2122,-11.36972154
208908,24748204,NCI-H23,8.907899394
208908,24748204,NCI-H520,-16.94299188
208908,24748204,OCUB-M,10.70293952
208908,24748204,OV-90,5.698997384
208908,24748204,OVCAR-3,18.13732321
208908,24748204,PA-1,18.92922149
208908,24748204,RKO,7.169866304
208908,24748204,RPMI-7951,1.702900796
208908,24748204,SK-MEL-30,16.99936415
208908,24748204,SK-MES-1,14.47825609
208908,24748204,SK-OV-3,11.71929942
208908,24748204,SW620,3.453767164
208908,24748204,SW837,4.209115764
208908,24748204,T47D,-2.863805111
208908,24748204,UACC-62,20.36298817
208908,24748204,VCAP,15.96701532
208908,11520894,A2058,32.53706921
208908,11520894,A2780,26.21286426
208908,11520894,A375,28.58647659
208908,11520894,A427,-11.1096158
208908,11520894,COLO-320-HSR,23.9013361
208908,11520894,EFM-192A,52.34047368
208908,11520894,ES-2,21.94005754
208908,11520894,HCT-116,19.76075277
208908,11520894,HT-144,11.48057631
208908,11520894,HT-29,21.74208056
208908,11520894,LNCaP-Clone-FGC,9.727808311
208908,11520894,LOVO,58.28508027
208908,11520894,MDA-MB-436,10.03429592
208908,11520894,MSTO-211H,92.85066305
208908,11520894,NCI-H1650,26.93772197
208908,11520894,NCI-H2122,32.83083921
208908,11520894,NCI-H23,6.251808062
208908,11520894,NCI-H520,-1.026353739
208908,11520894,OCUB-M,38.72653029
208908,11520894,OV-90,14.78528965
208908,11520894,OVCAR-3,36.35032031
208908,11520894,PA-1,23.70424248
208908,11520894,RKO,19.64338901
208908,11520894,RPMI-7951,22.0318023
208908,11520894,SK-MEL-30,45.5204346
208908,11520894,SK-MES-1,19.32532989
208908,11520894,SK-OV-3,58.01792239
208908,11520894,SW620,3.092555432
208908,11520894,SW837,44.54477473
208908,11520894,T47D,15.3581562
208908,11520894,UACC-62,20.7864534
208908,11520894,VCAP,14.61761091
208908,16224745,A2058,22.63455241
208908,16224745,A2780,12.34312428
208908,16224745,A375,21.86062291
208908,16224745,A427,-9.156674153
208908,16224745,COLO-320-HSR,12.6189985
208908,16224745,EFM-192A,25.35592598
208908,16224745,ES-2,-7.608236821
208908,16224745,HCT-116,15.86633838
208908,16224745,HT-144,18.11893653
208908,16224745,HT-29,13.30918443
208908,16224745,LNCaP-Clone-FGC,10.75103473
208908,16224745,LOVO,34.52902977
208908,16224745,MDA-MB-436,7.80037059
208908,16224745,MSTO-211H,11.04691111
208908,16224745,NCI-H1650,7.895376516
208908,16224745,NCI-H2122,-11.5182582
208908,16224745,NCI-H23,7.67172984
208908,16224745,NCI-H520,-18.89181982
208908,16224745,OCUB-M,27.52212692
208908,16224745,OV-90,-1.354824999
208908,16224745,OVCAR-3,20.77762241
208908,16224745,PA-1,24.2988663
208908,16224745,RKO,5.933353621
208908,16224745,RPMI-7951,5.424621554
208908,16224745,SK-MEL-30,14.94512825
208908,16224745,SK-MES-1,2.188944708
208908,16224745,SK-OV-3,2.819965824
208908,16224745,SW620,-4.420446508
208908,16224745,SW837,7.364931578
208908,16224745,T47D,-62.11176396
208908,16224745,UACC-62,5.700607841
208908,16224745,VCAP,12.2078472
208908,9887053,A2058,-0.922242596
208908,9887053,A2780,-27.86659733
208908,9887053,A375,-11.82563788
208908,9887053,A427,-24.06972341
208908,9887053,COLO-320-HSR,-16.94408812
208908,9887053,EFM-192A,-6.261719342
208908,9887053,ES-2,-14.81350288
208908,9887053,HCT-116,-6.218266465
208908,9887053,HT-144,-23.5682761
208908,9887053,HT-29,-16.53904833
208908,9887053,LNCaP-Clone-FGC,0.148710975
208908,9887053,LOVO,-2.930481586
208908,9887053,MDA-MB-436,-21.41579001
208908,9887053,MSTO-211H,-6.865466827
208908,9887053,NCI-H1650,-5.825413597
208908,9887053,NCI-H2122,-17.1880816
208908,9887053,NCI-H23,-25.85661344
208908,9887053,NCI-H520,-20.5093625
208908,9887053,OCUB-M,1.435751937
208908,9887053,OV-90,-23.2576025
208908,9887053,OVCAR-3,14.85391599
208908,9887053,PA-1,-40.3526157
208908,9887053,RKO,-12.66018999
208908,9887053,RPMI-7951,-35.88274646
208908,9887053,SK-MEL-30,-7.61787728
208908,9887053,SK-MES-1,-0.004049673
208908,9887053,SK-OV-3,-2.673639501
208908,9887053,SW620,-17.78016022
208908,9887053,SW837,-2.7160629
208908,9887053,T47D,-11.31924505
208908,9887053,UACC-62,-25.94665965
208908,9887053,VCAP,-12.20687012
208908,9826528,A2058,44.53959785
208908,9826528,A2780,26.59764991
208908,9826528,A375,25.87014975
208908,9826528,A427,11.3511996
208908,9826528,COLO-320-HSR,6.974733627
208908,9826528,EFM-192A,25.51205421
208908,9826528,ES-2,5.368022697
208908,9826528,HCT-116,1.04990425
208908,9826528,HT-144,24.01547998
208908,9826528,HT-29,29.51398891
208908,9826528,LNCaP-Clone-FGC,16.47194488
208908,9826528,LOVO,62.69581502
208908,9826528,MDA-MB-436,8.107683185
208908,9826528,MSTO-211H,-3.249073837
208908,9826528,NCI-H1650,15.98143024
208908,9826528,NCI-H2122,74.0749477
208908,9826528,NCI-H23,11.76876656
208908,9826528,NCI-H520,-2.6668904
208908,9826528,OCUB-M,17.05094419
208908,9826528,OV-90,13.72962674
208908,9826528,OVCAR-3,45.11289385
208908,9826528,PA-1,31.3116256
208908,9826528,RKO,30.03786145
208908,9826528,RPMI-7951,10.19634078
208908,9826528,SK-MEL-30,1.332499241
208908,9826528,SK-MES-1,33.27908028
208908,9826528,SK-OV-3,8.121400633
208908,9826528,SW620,-0.3081356
208908,9826528,SW837,59.25733854
208908,9826528,T47D,58.83005465
208908,9826528,UACC-62,12.87369112
208908,9826528,VCAP,6.19947939
208908,104842,A2058,22.20324316
208908,104842,A2780,42.90929646
208908,104842,A375,26.18976309
208908,104842,A427,-12.7966106
208908,104842,COLO-320-HSR,6.92661056
208908,104842,EFM-192A,22.56051276
208908,104842,ES-2,23.92402027
208908,104842,HCT-116,32.23325702
208908,104842,HT-144,13.5195435
208908,104842,HT-29,21.36731975
208908,104842,LNCaP-Clone-FGC,11.0402841
208908,104842,LOVO,25.47652962
208908,104842,MDA-MB-436,20.01337097
208908,104842,MSTO-211H,62.62103329
208908,104842,NCI-H1650,17.09075768
208908,104842,NCI-H2122,35.75040793
208908,104842,NCI-H23,58.04697124
208908,104842,NCI-H520,-7.039712068
208908,104842,OCUB-M,15.19518526
208908,104842,OV-90,-19.57182873
208908,104842,OVCAR-3,46.08616398
208908,104842,PA-1,55.62409407
208908,104842,RKO,5.16595974
208908,104842,RPMI-7951,54.41850359
208908,104842,SK-MEL-30,2.136392485
208908,104842,SK-MES-1,25.45579585
208908,104842,SK-OV-3,26.40867812
208908,104842,SW620,19.41322249
208908,104842,SW837,45.44353946
208908,104842,T47D,2.204959703
208908,104842,UACC-62,13.84262526
208908,104842,VCAP,34.14797271
208908,216239,A2058,18.29918785
208908,216239,A2780,5.648965786
208908,216239,A375,18.30433334
208908,216239,A427,9.327133814
208908,216239,COLO-320-HSR,-4.30459702
208908,216239,EFM-192A,3.840265372
208908,216239,ES-2,15.18758245
208908,216239,HCT-116,19.27616683
208908,216239,HT-144,15.30155473
208908,216239,HT-29,-4.305862699
208908,216239,LNCaP-Clone-FGC,-6.138302733
208908,216239,LOVO,-1.253803208
208908,216239,MDA-MB-436,4.092002624
208908,216239,MSTO-211H,-23.17492645
208908,216239,NCI-H1650,19.42272631
208908,216239,NCI-H2122,14.88485175
208908,216239,NCI-H23,3.851215666
208908,216239,NCI-H520,16.40421107
208908,216239,OCUB-M,7.982785371
208908,216239,OV-90,6.903924967
208908,216239,OVCAR-3,-6.432999951
208908,216239,PA-1,15.03540448
208908,216239,RKO,15.52747026
208908,216239,RPMI-7951,4.438556526
208908,216239,SK-MEL-30,14.23829592
208908,216239,SK-MES-1,-2.188333748
208908,216239,SK-OV-3,26.96687272
208908,216239,SW620,11.83723475
208908,216239,SW837,17.13271954
208908,216239,T47D,1.859363415
208908,216239,UACC-62,20.09940721
208908,216239,VCAP,11.76215603
208908,60700,A2058,22.04350758
208908,60700,A2780,10.49115893
208908,60700,A375,-1.765935212
208908,60700,A427,2.651703338
208908,60700,COLO-320-HSR,-11.52246806
208908,60700,EFM-192A,6.873562048
208908,60700,ES-2,3.00824875
208908,60700,HCT-116,-7.225650389
208908,60700,HT-144,10.13137384
208908,60700,HT-29,-12.56524254
208908,60700,LNCaP-Clone-FGC,1.634172429
208908,60700,LOVO,26.61682989
208908,60700,MDA-MB-436,-0.994273666
208908,60700,MSTO-211H,4.229528523
208908,60700,NCI-H1650,14.00437482
208908,60700,NCI-H2122,20.96251393
208908,60700,NCI-H23,23.14219149
208908,60700,NCI-H520,-2.305857146
208908,60700,OCUB-M,7.131753043
208908,60700,OV-90,-12.15200977
208908,60700,OVCAR-3,-13.40507251
208908,60700,PA-1,3.527885464
208908,60700,RKO,15.9734853
208908,60700,RPMI-7951,9.194464369
208908,60700,SK-MEL-30,5.9429963
208908,60700,SK-MES-1,12.21467857
208908,60700,SK-OV-3,-10.91761431
208908,60700,SW620,14.10049069
208908,60700,SW837,15.93731839
208908,60700,T47D,-5.738539865
208908,60700,UACC-62,0.288549849
208908,60700,VCAP,17.90068116
4091,45480520,A2058,8.236009194
4091,45480520,A2780,-0.383516642
4091,45480520,A375,-9.09284686
4091,45480520,A427,-11.71911643
4091,45480520,COLO-320-HSR,-1.655001354
4091,45480520,EFM-192A,5.065806901
4091,45480520,ES-2,-11.1880301
4091,45480520,HCT-116,-0.455075086
4091,45480520,HT-144,-7.006615078
4091,45480520,HT-29,-2.851690445
4091,45480520,LNCaP-Clone-FGC,10.1483025
4091,45480520,LOVO,-5.391053691
4091,45480520,MDA-MB-436,1.04121199
4091,45480520,MSTO-211H,1.131610702
4091,45480520,NCI-H1650,-7.394707868
4091,45480520,NCI-H2122,-5.356283129
4091,45480520,NCI-H23,-3.198115412
4091,45480520,NCI-H520,-2.912708287
4091,45480520,OCUB-M,-0.10495244
4091,45480520,OV-90,2.611047227
4091,45480520,OVCAR-3,6.424920359
4091,45480520,PA-1,2.012751492
4091,45480520,RKO,-4.94638389
4091,45480520,RPMI-7951,-10.68107062
4091,45480520,SK-MEL-30,-3.061546335
4091,45480520,SK-MES-1,5.505512069
4091,45480520,SK-OV-3,-1.536473725
4091,45480520,SW620,-3.009638086
4091,45480520,SW837,-24.12093675
4091,45480520,T47D,-24.07164482
4091,45480520,UACC-62,-8.285234297
4091,45480520,VCAP,-11.9249777
4091,24856436,A2058,8.488617477
4091,24856436,A2780,9.360688035
4091,24856436,A375,11.12235701
4091,24856436,A427,4.878224896
4091,24856436,COLO-320-HSR,-0.981455852
4091,24856436,EFM-192A,-9.763160514
4091,24856436,ES-2,3.220276357
4091,24856436,HCT-116,1.711710466
4091,24856436,HT-144,6.638783501
4091,24856436,HT-29,6.217602099
4091,24856436,LNCaP-Clone-FGC,3.089119034
4091,24856436,LOVO,-0.805492522
4091,24856436,MDA-MB-436,9.412426375
4091,24856436,MSTO-211H,5.431691114
4091,24856436,NCI-H1650,9.332097574
4091,24856436,NCI-H2122,-0.810159539
4091,24856436,NCI-H23,3.863004584
4091,24856436,NCI-H520,5.465547817
4091,24856436,OCUB-M,3.175094827
4091,24856436,OV-90,2.433087333
4091,24856436,OVCAR-3,9.982771796
4091,24856436,PA-1,8.998542132
4091,24856436,RKO,9.818850638
4091,24856436,RPMI-7951,15.83061936
4091,24856436,SK-MEL-30,7.266521071
4091,24856436,SK-MES-1,6.28158376
4091,24856436,SK-OV-3,12.5371488
4091,24856436,SW620,1.124541394
4091,24856436,SW837,0.977670586
4091,24856436,T47D,4.120914941
4091,24856436,UACC-62,10.85950913
4091,24856436,VCAP,3.545246975
4091,11977753,A2058,28.16888608
4091,11977753,A2780,19.91662478
4091,11977753,A375,14.38098133
4091,11977753,A427,10.57820039
4091,11977753,COLO-320-HSR,9.428956511
4091,11977753,EFM-192A,25.58002959
4091,11977753,ES-2,11.53374965
4091,11977753,HCT-116,9.387629306
4091,11977753,HT-144,13.98567604
4091,11977753,HT-29,16.25604327
4091,11977753,LNCaP-Clone-FGC,72.74054899
4091,11977753,LOVO,14.79446903
4091,11977753,MDA-MB-436,13.98427956
4091,11977753,MSTO-211H,-0.166196784
4091,11977753,NCI-H1650,8.940866843
4091,11977753,NCI-H2122,11.90860645
4091,11977753,NCI-H23,6.781962299
4091,11977753,NCI-H520,18.69292128
4091,11977753,OCUB-M,18.85725593
4091,11977753,OV-90,19.25857146
4091,11977753,OVCAR-3,18.69248453
4091,11977753,PA-1,12.63939864
4091,11977753,RKO,-0.105193149
4091,11977753,RPMI-7951,19.8976225
4091,11977753,SK-MEL-30,24.19831948
4091,11977753,SK-MES-1,21.60846077
4091,11977753,SK-OV-3,9.16437934
4091,11977753,SW620,15.43740983
4091,11977753,SW837,14.20955944
4091,11977753,T47D,111.9594401
4091,11977753,UACC-62,17.32638262
4091,11977753,VCAP,11.57516927
4091,387447,A2058,-20.46692309
4091,387447,A2780,-16.41071723
4091,387447,A375,9.495895501
4091,387447,A427,-16.53144705
4091,387447,COLO-320-HSR,-32.63817694
4091,387447,EFM-192A,-6.762729163
4091,387447,ES-2,2.022879161
4091,387447,HCT-116,-3.264920089
4091,387447,HT-144,-7.950118811
4091,387447,HT-29,-18.44897928
4091,387447,LNCaP-Clone-FGC,-8.489993289
4091,387447,LOVO,-3.955374776
4091,387447,MDA-MB-436,-4.641525683
4091,387447,MSTO-211H,51.00137402
4091,387447,NCI-H1650,-31.13257721
4091,387447,NCI-H2122,0.348993994
4091,387447,NCI-H23,-7.733340214
4091,387447,NCI-H520,-17.21462959
4091,387447,OCUB-M,-16.08642191
4091,387447,OV-90,-4.328188897
4091,387447,OVCAR-3,-1.181561816
4091,387447,PA-1,3.695951013
4091,387447,RKO,-19.69298483
4091,387447,RPMI-7951,-6.232074096
4091,387447,SK-MEL-30,-8.589077393
4091,387447,SK-MES-1,-8.973387286
4091,387447,SK-OV-3,-14.75381792
4091,387447,SW620,-5.089268095
4091,387447,SW837,-4.479404653
4091,387447,T47D,-8.762215376
4091,387447,UACC-62,-9.218056733
4091,387447,VCAP,-18.12776366
4091,3062316,A2058,17.03147015
4091,3062316,A2780,26.01895977
4091,3062316,A375,-5.260885506
4091,3062316,A427,25.88354722
4091,3062316,COLO-320-HSR,4.725616272
4091,3062316,EFM-192A,29.38650064
4091,3062316,ES-2,-8.047696111
4091,3062316,HCT-116,-31.91073337
4091,3062316,HT-144,-38.9127885
4091,3062316,HT-29,9.301433065
4091,3062316,LNCaP-Clone-FGC,7.109283237
4091,3062316,LOVO,22.8819116
4091,3062316,MDA-MB-436,20.70363382
4091,3062316,MSTO-211H,98.80382093
4091,3062316,NCI-H1650,19.54259234
4091,3062316,NCI-H2122,-65.77770455
4091,3062316,NCI-H23,-7.933967421
4091,3062316,NCI-H520,23.63362329
4091,3062316,OCUB-M,-1.18934201
4091,3062316,OV-90,-3.987900895
4091,3062316,OVCAR-3,48.87975472
4091,3062316,PA-1,6.669235602
4091,3062316,RKO,7.501148204
4091,3062316,RPMI-7951,5.268334177
4091,3062316,SK-MEL-30,-24.72586416
4091,3062316,SK-MES-1,-1.160666563
4091,3062316,SK-OV-3,-7.652046791
4091,3062316,SW620,9.523790233
4091,3062316,SW837,11.41692448
4091,3062316,T47D,13.13202974
4091,3062316,UACC-62,-0.704147366
4091,3062316,VCAP,13.46281268
4091,46926350,A2058,2.415858703
4091,46926350,A2780,-1.682572401
4091,46926350,A375,4.401505277
4091,46926350,A427,7.464712874
4091,46926350,COLO-320-HSR,3.178195093
4091,46926350,EFM-192A,6.09608142
4091,46926350,ES-2,-7.5952409
4091,46926350,HCT-116,-5.771405325
4091,46926350,HT-144,-7.736143241
4091,46926350,HT-29,-3.808151565
4091,46926350,LNCaP-Clone-FGC,22.30898583
4091,46926350,LOVO,-4.712548121
4091,46926350,MDA-MB-436,3.957477042
4091,46926350,MSTO-211H,0.327044371
4091,46926350,NCI-H1650,23.12398754
4091,46926350,NCI-H2122,4.603397227
4091,46926350,NCI-H23,14.05069915
4091,46926350,NCI-H520,-4.55364859
4091,46926350,OCUB-M,-9.829902657
4091,46926350,OV-90,-14.51763757
4091,46926350,OVCAR-3,5.659640499
4091,46926350,PA-1,-3.47029925
4091,46926350,RKO,6.163368833
4091,46926350,RPMI-7951,5.365155027
4091,46926350,SK-MEL-30,5.26945273
4091,46926350,SK-MES-1,4.299959143
4091,46926350,SK-OV-3,1.979873323
4091,46926350,SW620,2.446372467
4091,46926350,SW837,-6.679906176
4091,46926350,T47D,-6.443326753
4091,46926350,UACC-62,-12.57454143
4091,46926350,VCAP,2.464163383
4091,176870,A2058,4.938842497
4091,176870,A2780,0.697900831
4091,176870,A375,1.017497138
4091,176870,A427,-2.061649324
4091,176870,COLO-320-HSR,-2.21932275
4091,176870,EFM-192A,3.273064568
4091,176870,ES-2,-7.611044372
4091,176870,HCT-116,-1.254756126
4091,176870,HT-144,-3.472860371
4091,176870,HT-29,-2.76787743
4091,176870,LNCaP-Clone-FGC,6.117624177
4091,176870,LOVO,2.917968387
4091,176870,MDA-MB-436,4.721766832
4091,176870,MSTO-211H,43.26890492
4091,176870,NCI-H1650,-12.14055499
4091,176870,NCI-H2122,1.367674062
4091,176870,NCI-H23,-10.73994038
4091,176870,NCI-H520,-5.796278489
4091,176870,OCUB-M,6.185773379
4091,176870,OV-90,-9.942621259
4091,176870,OVCAR-3,-14.02587326
4091,176870,PA-1,9.643513084
4091,176870,RKO,-12.16139013
4091,176870,RPMI-7951,0.312662978
4091,176870,SK-MEL-30,-6.196866448
4091,176870,SK-MES-1,5.509103778
4091,176870,SK-OV-3,2.5466599
4091,176870,SW620,-7.55506408
4091,176870,SW837,13.8755382
4091,176870,T47D,22.87497244
4091,176870,UACC-62,10.33444619
4091,176870,VCAP,1.926978944
4091,5288382,A2058,3.126791512
4091,5288382,A2780,-11.48486153
4091,5288382,A375,-3.00240968
4091,5288382,A427,1.485595842
4091,5288382,COLO-320-HSR,-3.700843975
4091,5288382,EFM-192A,-6.718756537
4091,5288382,ES-2,-14.91922498
4091,5288382,HCT-116,-0.566734268
4091,5288382,HT-144,-13.93989251
4091,5288382,HT-29,-10.55194736
4091,5288382,LNCaP-Clone-FGC,27.29410708
4091,5288382,LOVO,-14.01295594
4091,5288382,MDA-MB-436,1.718893861
4091,5288382,MSTO-211H,-1.274178944
4091,5288382,NCI-H1650,-8.876418764
4091,5288382,NCI-H2122,-11.34394095
4091,5288382,NCI-H23,-14.94304843
4091,5288382,NCI-H520,-4.356456828
4091,5288382,OCUB-M,-36.35982194
4091,5288382,OV-90,-16.80050416
4091,5288382,OVCAR-3,-10.03022529
4091,5288382,PA-1,6.062227963
4091,5288382,RKO,-10.92224151
4091,5288382,RPMI-7951,-18.33544803
4091,5288382,SK-MEL-30,-4.324910107
4091,5288382,SK-MES-1,8.01383094
4091,5288382,SK-OV-3,-15.06588144
4091,5288382,SW620,-12.73848547
4091,5288382,SW837,-13.00865844
4091,5288382,T47D,-8.033921487
4091,5288382,UACC-62,-12.09323954
4091,5288382,VCAP,-15.40444384
4091,216453,A2058,8.308231148
4091,216453,A2780,4.458633194
4091,216453,A375,8.895290361
4091,216453,A427,6.300370984
4091,216453,COLO-320-HSR,-0.644858848
4091,216453,EFM-192A,10.66733469
4091,216453,ES-2,4.080177071
4091,216453,HCT-116,-4.483189505
4091,216453,HT-144,-0.547147688
4091,216453,HT-29,7.265738429
4091,216453,LNCaP-Clone-FGC,15.33159554
4091,216453,LOVO,2.351426038
4091,216453,MDA-MB-436,5.14596276
4091,216453,MSTO-211H,-9.647341975
4091,216453,NCI-H1650,-4.928431303
4091,216453,NCI-H2122,6.53072648
4091,216453,NCI-H23,6.495839425
4091,216453,NCI-H520,6.532606574
4091,216453,OCUB-M,3.615777478
4091,216453,OV-90,9.897607318
4091,216453,OVCAR-3,-6.848212054
4091,216453,PA-1,6.184797575
4091,216453,RKO,-6.404031388
4091,216453,RPMI-7951,2.645465845
4091,216453,SK-MEL-30,10.45452512
4091,216453,SK-MES-1,7.007679409
4091,216453,SK-OV-3,3.94485312
4091,216453,SW620,0.82284073
4091,216453,SW837,1.380785616
4091,216453,T47D,12.05778012
4091,216453,UACC-62,12.04148335
4091,216453,VCAP,5.090804266
4091,208908,A2058,10.74328688
4091,208908,A2780,-2.174460877
4091,208908,A375,-5.629217862
4091,208908,A427,-13.57408823
4091,208908,COLO-320-HSR,7.027327857
4091,208908,EFM-192A,3.273731011
4091,208908,ES-2,-8.444400298
4091,208908,HCT-116,5.306410337
4091,208908,HT-144,-2.1272973
4091,208908,HT-29,0.487330136
4091,208908,LNCaP-Clone-FGC,18.24827846
4091,208908,LOVO,11.41634361
4091,208908,MDA-MB-436,13.5379081
4091,208908,MSTO-211H,29.18260978
4091,208908,NCI-H1650,-9.445499442
4091,208908,NCI-H2122,2.381091759
4091,208908,NCI-H23,-8.834417466
4091,208908,NCI-H520,-7.110797906
4091,208908,OCUB-M,-1.576386903
4091,208908,OV-90,-13.89722716
4091,208908,OVCAR-3,11.18769822
4091,208908,PA-1,5.96366673
4091,208908,RKO,-3.25865034
4091,208908,RPMI-7951,4.747903743
4091,208908,SK-MEL-30,-4.166109685
4091,208908,SK-MES-1,0.077973965
4091,208908,SK-OV-3,0.088452863
4091,208908,SW620,-6.512916584
4091,208908,SW837,15.44890423
4091,208908,T47D,19.05652615
4091,208908,UACC-62,6.513343449
4091,208908,VCAP,-4.993489262
4091,46930998,A2058,12.75667396
4091,46930998,A2780,10.31430449
4091,46930998,A375,3.045078564
4091,46930998,A427,1.469792389
4091,46930998,COLO-320-HSR,5.4715096
4091,46930998,EFM-192A,-6.072997805
4091,46930998,ES-2,2.63378983
4091,46930998,HCT-116,2.21972342
4091,46930998,HT-144,3.040840616
4091,46930998,HT-29,-0.452404129
4091,46930998,LNCaP-Clone-FGC,7.589511765
4091,46930998,LOVO,-4.86589149
4091,46930998,MDA-MB-436,4.771672304
4091,46930998,MSTO-211H,1.7777388
4091,46930998,NCI-H1650,-1.629714889
4091,46930998,NCI-H2122,-2.172673414
4091,46930998,NCI-H23,-1.218947703
4091,46930998,NCI-H520,3.595666582
4091,46930998,OCUB-M,1.18194534
4091,46930998,OV-90,5.03454445
4091,46930998,OVCAR-3,-4.980723189
4091,46930998,PA-1,5.675088532
4091,46930998,RKO,11.53677196
4091,46930998,RPMI-7951,1.837647859
4091,46930998,SK-MEL-30,-6.278899064
4091,46930998,SK-MES-1,-0.232327954
4091,46930998,SK-OV-3,8.38620009
4091,46930998,SW620,1.166464942
4091,46930998,SW837,-7.802051956
4091,46930998,T47D,51.18416682
4091,46930998,UACC-62,-3.481630051
4091,46930998,VCAP,4.363682042
4091,24958200,A2058,10.70406375
4091,24958200,A2780,9.110076899
4091,24958200,A375,1.583876913
4091,24958200,A427,-3.725787883
4091,24958200,COLO-320-HSR,11.39257405
4091,24958200,EFM-192A,4.540968253
4091,24958200,ES-2,-0.877713823
4091,24958200,HCT-116,5.685305592
4091,24958200,HT-144,3.83690382
4091,24958200,HT-29,5.708631533
4091,24958200,LNCaP-Clone-FGC,-2.614351917
4091,24958200,LOVO,-7.318763761
4091,24958200,MDA-MB-436,3.015562792
4091,24958200,MSTO-211H,-5.34437383
4091,24958200,NCI-H1650,8.354083589
4091,24958200,NCI-H2122,7.930717273
4091,24958200,NCI-H23,-1.660529461
4091,24958200,NCI-H520,-0.737404087
4091,24958200,OCUB-M,18.86315425
4091,24958200,OV-90,-0.975292145
4091,24958200,OVCAR-3,16.72644303
4091,24958200,PA-1,4.609445551
4091,24958200,RKO,9.719114699
4091,24958200,RPMI-7951,4.125514477
4091,24958200,SK-MEL-30,3.818414154
4091,24958200,SK-MES-1,6.668774771
4091,24958200,SK-OV-3,8.231518206
4091,24958200,SW620,6.435731463
4091,24958200,SW837,-14.77788579
4091,24958200,T47D,22.79469315
